YEAR,MONTH,Datetime,Rainfall,SPI
1943,Feb,01-02-1943,0.0,-0.5088186052213167
1943,Mar,01-03-1943,0.0,-0.5537650248555248
1943,Apr,01-04-1943,13.695,1.5037024093064684
1943,May,01-05-1943,7.014,-0.09484296399723764
1943,Jun,01-06-1943,36.438,-0.27770850848161543
1943,Jul,01-07-1943,422.013,2.5805203690923175
1943,Aug,01-08-1943,124.634,-0.3797976093442568
1943,Sep,01-09-1943,219.452,1.616855348803448
1943,Oct,01-10-1943,1.643,-0.5350715742277378
1943,Nov,01-11-1943,0.039,-0.5338813412207617
1943,Dec,01-12-1943,0.0,-0.5841881142377359
1944,Jan,01-01-1944,16.106,3.0611686695927633
1944,Feb,01-02-1944,3.003,-0.021270645263193683
1944,Mar,01-03-1944,31.014,2.6826878736015067
1944,Apr,01-04-1944,4.364,0.10248732980410308
1944,May,01-05-1944,0.262,-0.8428502144253248
1944,Jun,01-06-1944,36.553,-0.2751378046128568
1944,Jul,01-07-1944,251.241,0.7523647336376644
1944,Aug,01-08-1944,325.125,1.657181463242866
1944,Sep,01-09-1944,54.444,-0.5480367667469521
1944,Oct,01-10-1944,10.916,0.25531308038769046
1944,Nov,01-11-1944,0.039,-0.5338813412207617
1944,Dec,01-12-1944,0.0,-0.5841881142377359
1945,Jan,01-01-1945,8.044,1.136399578610974
1945,Feb,01-02-1945,0.0,-0.5088186052213167
1945,Mar,01-03-1945,0.0,-0.5537650248555248
1945,Apr,01-04-1945,2.301,-0.20730869516785916
1945,May,01-05-1945,15.109,0.801945941840346
1945,Jun,01-06-1945,24.127,-0.5529079461189035
1945,Jul,01-07-1945,382.578,2.158359139592434
1945,Aug,01-08-1945,178.958,0.17213165999562788
1945,Sep,01-09-1945,66.155,-0.39438935834729427
1945,Oct,01-10-1945,0.181,-0.6596852229981202
1945,Nov,01-11-1945,0.039,-0.5338813412207617
1945,Dec,01-12-1945,0.0,-0.5841881142377359
1946,Jan,01-01-1946,0.0,-0.7840720869630278
1946,Feb,01-02-1946,0.893,-0.36383681093473547
1946,Mar,01-03-1946,0.0,-0.5537650248555248
1946,Apr,01-04-1946,0.487,-0.4797129556133945
1946,May,01-05-1946,5.394,-0.27431152822909516
1946,Jun,01-06-1946,51.897,0.0678611533196056
1946,Jul,01-07-1946,127.249,-0.5749996677354737
1946,Aug,01-08-1946,206.001,0.44688726029675674
1946,Sep,01-09-1946,18.598,-1.0183334964450252
1946,Oct,01-10-1946,0.313,-0.6484341958861567
1946,Nov,01-11-1946,11.707,0.18309634679938572
1946,Dec,01-12-1946,1.228,-0.31383898369594937
1947,Jan,01-01-1947,0.776,-0.5988053027157098
1947,Feb,01-02-1947,0.958,-0.35328382478845577
1947,Mar,01-03-1947,0.053,-0.5482342321935585
1947,Apr,01-04-1947,0.655,-0.454484777137733
1947,May,01-05-1947,0.746,-0.789231211284449
1947,Jun,01-06-1947,8.839,-0.8946550830370136
1947,Jul,01-07-1947,110.917,-0.7498376847303289
1947,Aug,01-08-1947,218.901,0.5779506498572551
1947,Sep,01-09-1947,253.37,2.0618568685796923
1947,Oct,01-10-1947,29.935,1.8763985701030812
1947,Nov,01-11-1947,0.039,-0.5338813412207617
1947,Dec,01-12-1947,1.714,-0.2068441323577503
1948,Jan,01-01-1948,12.576,2.2183957979522684
1948,Feb,01-02-1948,5.561,0.3940299480011683
1948,Mar,01-03-1948,2.236,-0.32042818726766414
1948,Apr,01-04-1948,1.255,-0.36438413972465633
1948,May,01-05-1948,4.685,-0.35285672084661784
1948,Jun,01-06-1948,33.803,-0.3366111579962165
1948,Jul,01-07-1948,296.74,1.2394425523523918
1948,Aug,01-08-1948,140.553,-0.21806132264553033
1948,Sep,01-09-1948,39.552,-0.7434186475331961
1948,Oct,01-10-1948,2.318,-0.47753791285974306
1948,Nov,01-11-1948,7.139,-0.09759906619993147
1948,Dec,01-12-1948,0.0,-0.5841881142377359
1949,Jan,01-01-1949,5.811,0.6032800821879574
1949,Feb,01-02-1949,1.478,-0.26885993561821786
1949,Mar,01-03-1949,0.004,-0.5533476065414142
1949,Apr,01-04-1949,0.0,-0.5528446396470086
1949,May,01-05-1949,4.131,-0.41423053849133945
1949,Jun,01-06-1949,29.181,-0.43993109957363064
1949,Jul,01-07-1949,252.869,0.7697928680772694
1949,Aug,01-08-1949,97.903,-0.6513833044095035
1949,Sep,01-09-1949,74.913,-0.2794850800820564
1949,Oct,01-10-1949,11.523,0.3070507580919463
1949,Nov,01-11-1949,0.039,-0.5338813412207617
1949,Dec,01-12-1949,0.0,-0.5841881142377359
1950,Jan,01-01-1950,0.965,-0.5536823359338244
1950,Feb,01-02-1950,0.0,-0.5088186052213167
1950,Mar,01-03-1950,4.053,-0.13081591808289525
1950,Apr,01-04-1950,0.0,-0.5528446396470086
1950,May,01-05-1950,4.928,-0.3259364362118392
1950,Jun,01-06-1950,13.713,-0.7857019468950156
1950,Jul,01-07-1950,251.4,0.754066867160943
1950,Aug,01-08-1950,68.196,-0.9532050186477771
1950,Sep,01-09-1950,129.235,0.4332153314187731
1950,Oct,01-10-1950,0.404,-0.640677805983212
1950,Nov,01-11-1950,0.071,-0.5319149985727802
1950,Dec,01-12-1950,0.958,-0.37328056777272633
1951,Jan,01-01-1951,0.54,-0.6551493247290693
1951,Feb,01-02-1951,0.0,-0.5088186052213167
1951,Mar,01-03-1951,5.108,-0.020721837736207848
1951,Apr,01-04-1951,4.161,0.07200328081267869
1951,May,01-05-1951,13.217,0.5923443841078311
1951,Jun,01-06-1951,77.364,0.6371491135428867
1951,Jul,01-07-1951,95.699,-0.9127500618199504
1951,Aug,01-08-1951,188.917,0.27331462872686874
1951,Sep,01-09-1951,41.008,-0.7243160408702383
1951,Oct,01-10-1951,6.908,-0.08630901555737973
1951,Nov,01-11-1951,68.25,3.657562357574355
1951,Dec,01-12-1951,0.0,-0.5841881142377359
1952,Jan,01-01-1952,0.0,-0.7840720869630278
1952,Feb,01-02-1952,1.972,-0.18865724090649197
1952,Mar,01-03-1952,1.166,-0.43208758629226657
1952,Apr,01-04-1952,2.353,-0.1994999732587258
1952,May,01-05-1952,2.067,-0.6428867832904468
1952,Jun,01-06-1952,34.423,-0.3227517110516045
1952,Jul,01-07-1952,317.529,1.4619938342104644
1952,Aug,01-08-1952,217.25,0.5611765679840469
1952,Sep,01-09-1952,10.932,-1.1189108197130442
1952,Oct,01-10-1952,0.103,-0.6663335572006438
1952,Nov,01-11-1952,0.039,-0.5338813412207617
1952,Dec,01-12-1952,4.69,0.44833421657739386
1953,Jan,01-01-1953,4.531,0.297685386522278
1953,Feb,01-02-1953,0.0,-0.5088186052213167
1953,Mar,01-03-1953,0.0,-0.5537650248555248
1953,Apr,01-04-1953,2.362,-0.1981484636975297
1953,May,01-05-1953,3.038,-0.535316427815673
1953,Jun,01-06-1953,45.111,-0.08383272888384131
1953,Jul,01-07-1953,151.471,-0.31569728911378697
1953,Aug,01-08-1953,216.061,0.5490963842485874
1953,Sep,01-09-1953,96.931,0.009389366006549646
1953,Oct,01-10-1953,1.558,-0.5423165538074111
1953,Nov,01-11-1953,0.039,-0.5338813412207617
1953,Dec,01-12-1953,0.0,-0.5841881142377359
1954,Jan,01-01-1954,5.384,0.5013356016807347
1954,Feb,01-02-1954,5.038,0.3091189979318713
1954,Mar,01-03-1954,2.846,-0.25677189436578784
1954,Apr,01-04-1954,0.0,-0.5528446396470086
1954,May,01-05-1954,0.866,-0.7759372435635706
1954,Jun,01-06-1954,14.385,-0.7706800947227909
1954,Jul,01-07-1954,205.595,0.2637132443070767
1954,Aug,01-08-1954,123.697,-0.38931748500458147
1954,Sep,01-09-1954,229.512,1.7488417657192157
1954,Oct,01-10-1954,29.153,1.809744757970086
1954,Nov,01-11-1954,21.421,0.7800042368771803
1954,Dec,01-12-1954,0.0,-0.5841881142377359
1955,Jan,01-01-1955,2.05,-0.2946430821859637
1955,Feb,01-02-1955,0.0,-0.5088186052213167
1955,Mar,01-03-1955,0.832,-0.46694201552050685
1955,Apr,01-04-1955,0.07,-0.5423328986154831
1955,May,01-05-1955,6.652,-0.1349464332885539
1955,Jun,01-06-1955,50.621,0.0393375173497268
1955,Jul,01-07-1955,69.147,-1.19699565496515
1955,Aug,01-08-1955,287.089,1.270737503140298
1955,Sep,01-09-1955,175.707,1.0429243539743953
1955,Oct,01-10-1955,16.698,0.748142161913238
1955,Nov,01-11-1955,0.039,-0.5338813412207617
1955,Dec,01-12-1955,5.585,0.6453720600911552
1956,Jan,01-01-1956,7.589,1.0277702141360643
1956,Feb,01-02-1956,0.04,-0.5023244599005292
1956,Mar,01-03-1956,14.427,0.95175847956311
1956,Apr,01-04-1956,2.124,-0.2338883832047167
1956,May,01-05-1956,1.035,-0.7572149056900005
1956,Jun,01-06-1956,51.545,0.059992564086535846
1956,Jul,01-07-1956,453.715,2.919897960004079
1956,Aug,01-08-1956,124.528,-0.3808745643282423
1956,Sep,01-09-1956,21.758,-0.9768745424237701
1956,Oct,01-10-1956,43.796,3.057841651913103
1956,Nov,01-11-1956,4.227,-0.27653624716622116
1956,Dec,01-12-1956,2.286,-0.08091603572102238
1957,Jan,01-01-1957,8.074,1.1435619542906377
1957,Feb,01-02-1957,0.0,-0.5088186052213167
1957,Mar,01-03-1957,15.993,1.1151777495374342
1957,Apr,01-04-1957,2.307,-0.2064076887937284
1957,May,01-05-1957,9.312,0.15973651785758225
1957,Jun,01-06-1957,38.781,-0.22533321139899298
1957,Jul,01-07-1957,139.824,-0.440381246004497
1957,Aug,01-08-1957,199.463,0.38046148968074583
1957,Sep,01-09-1957,36.7,-0.7808366655295949
1957,Oct,01-10-1957,1.59,-0.5395890320832987
1957,Nov,01-11-1957,17.9,0.5636450973914983
1957,Dec,01-12-1957,0.601,-0.4518755511631319
1958,Jan,01-01-1958,0.188,-0.7391878660371313
1958,Feb,01-02-1958,0.354,-0.4513454191323471
1958,Mar,01-03-1958,0.969,-0.45264543826221654
1958,Apr,01-04-1958,0.486,-0.47986312334241643
1958,May,01-05-1958,6.727,-0.12663770346300499
1958,Jun,01-06-1958,19.936,-0.6465933366751435
1958,Jul,01-07-1958,203.837,0.24489342837045186
1958,Aug,01-08-1958,93.242,-0.6987388438468277
1958,Sep,01-09-1958,296.981,2.6340297938394848
1958,Oct,01-10-1958,9.898,0.16854379553936655
1958,Nov,01-11-1958,80.974,4.439429352977451
1958,Dec,01-12-1958,6.205,0.7818675494526437
1959,Jan,01-01-1959,1.238,-0.4885047172488788
1959,Feb,01-02-1959,0.485,-0.43007709320676796
1959,Mar,01-03-1959,0.562,-0.4951177517229765
1959,Apr,01-04-1959,1.977,-0.2559630393709205
1959,May,01-05-1959,14.824,0.7703727685032599
1959,Jun,01-06-1959,70.249,0.47810078288012114
1959,Jul,01-07-1959,178.568,-0.025617338923388085
1959,Aug,01-08-1959,133.771,-0.2869661217152435
1959,Sep,01-09-1959,169.354,0.9595734885006508
1959,Oct,01-10-1959,6.555,-0.11639698957649405
1959,Nov,01-11-1959,24.177,0.9493554974345613
1959,Dec,01-12-1959,0.0,-0.5841881142377359
1960,Jan,01-01-1960,1.398,-0.450305380290669
1960,Feb,01-02-1960,0.0,-0.5088186052213167
1960,Mar,01-03-1960,1.119,-0.4369922514830668
1960,Apr,01-04-1960,0.0,-0.5528446396470086
1960,May,01-05-1960,7.132,-0.08177056240504071
1960,Jun,01-06-1960,62.209,0.29837505153386246
1960,Jul,01-07-1960,136.085,-0.48040814690725037
1960,Aug,01-08-1960,105.438,-0.5748280609724219
1960,Sep,01-09-1960,19.715,-1.003678543393841
1960,Oct,01-10-1960,10.077,0.18380087018362
1960,Nov,01-11-1960,0.039,-0.5338813412207617
1960,Dec,01-12-1960,0.792,-0.40982613427918957
1961,Jan,01-01-1961,5.059,0.4237431984843709
1961,Feb,01-02-1961,11.674,1.3864977066505202
1961,Mar,01-03-1961,0.0,-0.5537650248555248
1961,Apr,01-04-1961,10.683,1.0513972094928228
1961,May,01-05-1961,8.026,0.017269497115502765
1961,Jun,01-06-1961,48.701,-0.0035820602852007035
1961,Jul,01-07-1961,135.594,-0.48566442086907213
1961,Aug,01-08-1961,152.056,-0.10119138697774618
1961,Sep,01-09-1961,225.808,1.7002455740436677
1961,Oct,01-10-1961,12.465,0.38734217884550326
1961,Nov,01-11-1961,2.288,-0.39568432199233233
1961,Dec,01-12-1961,0.821,-0.40344166784131325
1962,Jan,01-01-1962,1.617,-0.3980200378291191
1962,Feb,01-02-1962,0.0,-0.5088186052213167
1962,Mar,01-03-1962,15.765,1.0913849056331262
1962,Apr,01-04-1962,3.193,-0.07335908088041841
1962,May,01-05-1962,3.217,-0.5154862592986961
1962,Jun,01-06-1962,13.434,-0.791938698020091
1962,Jul,01-07-1962,251.751,0.757824407202897
1962,Aug,01-08-1962,89.406,-0.7377124223238877
1962,Sep,01-09-1962,113.312,0.22430681088698637
1962,Oct,01-10-1962,0.0,-0.6751127677501304
1962,Nov,01-11-1962,5.161,-0.2191436211282697
1962,Dec,01-12-1962,3.023,0.08133747340706944
1963,Jan,01-01-1963,0.91,-0.5668133580132091
1963,Feb,01-02-1963,2.502,-0.1026098154060574
1963,Mar,01-03-1963,3.128,-0.2273439032209862
1963,Apr,01-04-1963,0.348,-0.500586269947424
1963,May,01-05-1963,2.812,-0.5603534003566605
1963,Jun,01-06-1963,19.654,-0.6528971496402736
1963,Jul,01-07-1963,68.026,-1.2089962315663763
1963,Aug,01-08-1963,167.707,0.05782203240297917
1963,Sep,01-09-1963,103.93,0.10121570119476647
1963,Oct,01-10-1963,10.422,0.21320696377170628
1963,Nov,01-11-1963,27.105,1.1292758497248423
1963,Dec,01-12-1963,1.629,-0.22555722364118025
1964,Jan,01-01-1964,0.0,-0.7840720869630278
1964,Feb,01-02-1964,0.0,-0.5088186052213167
1964,Mar,01-03-1964,0.547,-0.4966830704008916
1964,Apr,01-04-1964,0.0,-0.5528446396470086
1964,May,01-05-1964,20.572,1.4071538223333315
1964,Jun,01-06-1964,38.024,-0.2422551490394305
1964,Jul,01-07-1964,221.673,0.43583212976160046
1964,Aug,01-08-1964,231.847,0.7094813972409926
1964,Sep,01-09-1964,68.687,-0.361169715441656
1964,Oct,01-10-1964,6.409,-0.12884130744275654
1964,Nov,01-11-1964,0.039,-0.5338813412207617
1964,Dec,01-12-1964,6.205,0.7818675494526437
1965,Jan,01-01-1965,5.913,0.6276321594988162
1965,Feb,01-02-1965,1.438,-0.2753540809390054
1965,Mar,01-03-1965,6.031,0.07559743824482772
1965,Apr,01-04-1965,1.544,-0.3209856660373578
1965,May,01-05-1965,0.492,-0.8173701096269745
1965,Jun,01-06-1965,12.905,-0.8037639358163808
1965,Jul,01-07-1965,306.552,1.3444823896505491
1965,Aug,01-08-1965,103.157,-0.5980029130334682
1965,Sep,01-09-1965,24.031,-0.9470529593572155
1965,Oct,01-10-1965,4.03,-0.33161550061973305
1965,Nov,01-11-1965,0.039,-0.5338813412207617
1965,Dec,01-12-1965,0.4,-0.49612650819806603
1966,Jan,01-01-1966,0.0,-0.7840720869630278
1966,Feb,01-02-1966,0.183,-0.47910789037871376
1966,Mar,01-03-1966,0.0,-0.5537650248555248
1966,Apr,01-04-1966,0.0,-0.5528446396470086
1966,May,01-05-1966,15.914,0.8911263086345717
1966,Jun,01-06-1966,49.175,0.007013710443421835
1966,Jul,01-07-1966,191.453,0.11231970791586676
1966,Aug,01-08-1966,239.483,0.787062795898664
1966,Sep,01-09-1966,79.71,-0.21654881348713215
1966,Oct,01-10-1966,0.0,-0.6751127677501304
1966,Nov,01-11-1966,22.862,0.868551104244084
1966,Dec,01-12-1966,0.478,-0.4789544950203305
1967,Jan,01-01-1967,0.0,-0.7840720869630278
1967,Feb,01-02-1967,0.0,-0.5088186052213167
1967,Mar,01-03-1967,50.2,4.684834817225746
1967,Apr,01-04-1967,0.277,-0.5112481787079712
1967,May,01-05-1967,5.947,-0.21304849364871417
1967,Jun,01-06-1967,102.316,1.1949247912234653
1967,Jul,01-07-1967,233.313,0.5604411499563171
1967,Aug,01-08-1967,224.185,0.6316358398136638
1967,Sep,01-09-1967,188.78,1.214441096354101
1967,Oct,01-10-1967,27.233,1.646093454523346
1967,Nov,01-11-1967,0.039,-0.5338813412207617
1967,Dec,01-12-1967,9.852,1.584769242519334
1968,Jan,01-01-1968,1.848,-0.3428697450957037
1968,Feb,01-02-1968,1.679,-0.23622685538126056
1968,Mar,01-03-1968,12.542,0.7550500990384594
1968,Apr,01-04-1968,0.326,-0.5038899599859034
1968,May,01-05-1968,3.443,-0.4904492867577085
1968,Jun,01-06-1968,6.259,-0.9523282654839477
1968,Jul,01-07-1968,197.657,0.1787350310505766
1968,Aug,01-08-1968,89.668,-0.7350505147219615
1968,Sep,01-09-1968,14.912,-1.0666935295217173
1968,Oct,01-10-1968,3.689,-0.36068065399230514
1968,Nov,01-11-1968,0.039,-0.5338813412207617
1968,Dec,01-12-1968,0.0,-0.5841881142377359
1969,Jan,01-01-1969,6.052,0.6608178334812604
1969,Feb,01-02-1969,0.872,-0.36724623722814875
1969,Mar,01-03-1969,0.312,-0.5212063963548929
1969,Apr,01-04-1969,0.0,-0.5528446396470086
1969,May,01-05-1969,4.085,-0.41932655945100966
1969,Jun,01-06-1969,17.161,-0.7086255387256245
1969,Jul,01-07-1969,144.558,-0.38970262902839864
1969,Aug,01-08-1969,109.526,-0.5332941744202266
1969,Sep,01-09-1969,86.345,-0.12949812996465487
1969,Oct,01-10-1969,0.0,-0.6751127677501304
1969,Nov,01-11-1969,5.077,-0.22430527057922045
1969,Dec,01-12-1969,0.0,-0.5841881142377359
1970,Jan,01-01-1970,3.647,0.08663404982816862
1970,Feb,01-02-1970,3.23,0.015583629432275538
1970,Mar,01-03-1970,3.967,-0.13979041183627453
1970,Apr,01-04-1970,4.309,0.09422810470790441
1970,May,01-05-1970,15.802,0.8787186054284184
1970,Jun,01-06-1970,107.894,1.319615105831604
1970,Jul,01-07-1970,96.931,-0.8995612033251149
1970,Aug,01-08-1970,339.508,1.8033120626264825
1970,Sep,01-09-1970,152.583,0.7395392739783502
1970,Oct,01-10-1970,0.019,-0.6734933017264387
1970,Nov,01-11-1970,0.039,-0.5338813412207617
1970,Dec,01-12-1970,0.0,-0.5841881142377359
