YEAR,MONTH,Datetime,Rainfall,SPI
1909,Jun,01-06-1909,62.686,0.2753637639722956
1909,Jul,01-07-1909,373.926,1.5696036333880032
1909,Aug,01-08-1909,61.886,-1.176840289373981
1909,Sep,01-09-1909,202.57,1.7187784787832476
1909,Oct,01-10-1909,0.1,-0.6810662350411111
1909,Nov,01-11-1909,0.0,-0.5152376445279412
1909,Dec,01-12-1909,10.887,1.0288907962975242
1910,Jan,01-01-1910,4.919,-0.08497144026718753
1910,Feb,01-02-1910,2.194,-0.4254010691552238
1910,Mar,01-03-1910,0.215,-0.6399259149078846
1910,Apr,01-04-1910,9.458,0.7236920017334051
1910,May,01-05-1910,0.902,-0.8243790478671831
1910,Jun,01-06-1910,90.94,0.8931480184565763
1910,Jul,01-07-1910,121.637,-0.8916591595402306
1910,Aug,01-08-1910,162.275,-0.0963881799918742
1910,Sep,01-09-1910,53.647,-0.5634618965260972
1910,Oct,01-10-1910,7.33,-0.01956912609204778
1910,Nov,01-11-1910,0.09,-0.5070311906986992
1910,Dec,01-12-1910,0.0,-0.6349551894818942
1911,Jan,01-01-1911,8.625,0.5893002786277644
1911,Feb,01-02-1911,0.0,-0.6503951155186041
1911,Mar,01-03-1911,15.571,1.4889617910664623
1911,Apr,01-04-1911,0.003,-0.6099890661214421
1911,May,01-05-1911,0.175,-0.8920333726260712
1911,Jun,01-06-1911,39.389,-0.2340338355435354
1911,Jul,01-07-1911,19.869,-1.8844800590274078
1911,Aug,01-08-1911,28.311,-1.5381964097906033
1911,Sep,01-09-1911,163.107,1.1140092226520069
1911,Oct,01-10-1911,2.157,-0.4928643604756584
1911,Nov,01-11-1911,41.162,3.23802960568605
1911,Dec,01-12-1911,2.84,-0.20092170003452126
1912,Jan,01-01-1912,6.207,0.14936800224136557
1912,Feb,01-02-1912,1.996,-0.44570591016705113
1912,Mar,01-03-1912,0.485,-0.6024943128882783
1912,Apr,01-04-1912,3.842,-0.06847646754981257
1912,May,01-05-1912,2.789,-0.6487755941945251
1912,Jun,01-06-1912,53.345,0.07111931288085142
1912,Jul,01-07-1912,214.961,0.018784375006398533
1912,Aug,01-08-1912,230.568,0.6386257747843691
1912,Sep,01-09-1912,96.616,0.09503670131753472
1912,Oct,01-10-1912,15.452,0.7235400743068862
1912,Nov,01-11-1912,27.641,2.0051466920729184
1912,Dec,01-12-1912,1.009,-0.48075103777330275
1913,Jan,01-01-1913,0.094,-0.9628346468694919
1913,Feb,01-02-1913,12.931,0.6756750820770524
1913,Mar,01-03-1913,2.289,-0.35239575717209426
1913,Apr,01-04-1913,0.278,-0.5711987653641623
1913,May,01-05-1913,21.351,1.0785965876135704
1913,Jun,01-06-1913,65.325,0.33306648385564025
1913,Jul,01-07-1913,87.521,-1.2244855667301586
1913,Aug,01-08-1913,53.093,-1.2714763092346923
1913,Sep,01-09-1913,46.049,-0.6799010118514697
1913,Oct,01-10-1913,0.0,-0.6902155726475988
1913,Nov,01-11-1913,0.013,-0.5140522678637174
1913,Dec,01-12-1913,3.619,-0.08186814782342838
1914,Jan,01-01-1914,0.009,-0.9782995945505691
1914,Feb,01-02-1914,6.023,-0.03273825989114765
1914,Mar,01-03-1914,0.213,-0.6402031860339555
1914,Apr,01-04-1914,8.076,0.5287531084731828
1914,May,01-05-1914,11.607,0.171823904737906
1914,Jun,01-06-1914,89.887,0.8701237804735669
1914,Jul,01-07-1914,210.248,-0.027194369778632987
1914,Aug,01-08-1914,115.921,-0.5952802605813632
1914,Sep,01-09-1914,109.37,0.2904913573927911
1914,Oct,01-10-1914,4.902,-0.24171504317757006
1914,Nov,01-11-1914,22.164,1.505738385153383
1914,Dec,01-12-1914,0.085,-0.6219647505371664
1915,Jan,01-01-1915,7.799,0.43901737527988777
1915,Feb,01-02-1915,12.018,0.5820472040780708
1915,Mar,01-03-1915,26.756,3.0396005636194134
1915,Apr,01-04-1915,4.801,0.06679589036375683
1915,May,01-05-1915,2.207,-0.7029362778391923
1915,Jun,01-06-1915,30.999,-0.4174843167187006
1915,Jul,01-07-1915,90.14,-1.1989353158088774
1915,Aug,01-08-1915,60.16,-1.1954166308137162
1915,Sep,01-09-1915,29.891,-0.9275218627895273
1915,Oct,01-10-1915,34.906,2.503452212273012
1915,Nov,01-11-1915,0.003,-0.5149640960669664
1915,Dec,01-12-1915,0.084,-0.6221175792306339
1916,Jan,01-01-1916,0.0,-0.9799370595991537
1916,Feb,01-02-1916,5.242,-0.11282957721557792
1916,Mar,01-03-1916,0.213,-0.6402031860339555
1916,Apr,01-04-1916,0.854,-0.4899507172325499
1916,May,01-05-1916,22.794,1.2128815815985439
1916,Jun,01-06-1916,46.147,-0.08626764343605436
1916,Jul,01-07-1916,154.82,-0.5679348463211146
1916,Aug,01-08-1916,317.491,1.5741479804425675
1916,Sep,01-09-1916,125.163,0.5325185946043732
1916,Oct,01-10-1916,8.869,0.12123917967179838
1916,Nov,01-11-1916,0.313,-0.4866974217662441
1916,Dec,01-12-1916,0.0,-0.6349551894818942
1917,Jan,01-01-1917,1.883,-0.6373429833230625
1917,Feb,01-02-1917,15.62,0.9514312309700014
1917,Mar,01-03-1917,1.169,-0.5076675877719425
1917,Apr,01-04-1917,20.851,2.330738898197737
1917,May,01-05-1917,65.279,5.166518427991603
1917,Jun,01-06-1917,176.889,2.7724549799016645
1917,Jul,01-07-1917,331.399,1.1547218002725719
1917,Aug,01-08-1917,365.781,2.09387655988914
1917,Sep,01-09-1917,215.402,1.9154284824493657
1917,Oct,01-10-1917,28.761,1.9412254163543397
1917,Nov,01-11-1917,0.0,-0.5152376445279412
1917,Dec,01-12-1917,21.443,2.642150484539235
1918,Jan,01-01-1918,3.426,-0.3566086977712788
1918,Feb,01-02-1918,0.0,-0.6503951155186041
1918,Mar,01-03-1918,3.528,-0.18062629457101215
1918,Apr,01-04-1918,0.538,-0.5345242991936429
1918,May,01-05-1918,3.651,-0.5685582242603273
1918,Jun,01-06-1918,16.103,-0.7431909159541309
1918,Jul,01-07-1918,29.02,-1.7952053945827182
