Year,Rainfall,Month,Precipitation_Anomaly,SPAI
1978-04-01,-1.867875740751624,4,-0.4754182327253127,-1.0664602535532124
1978-05-01,1.506716273277998,5,-0.8233204025998715,-0.7281034360194224
1978-06-01,21.22964770529419,6,-2.564887123006084,-1.0445002044080767
1978-07-01,205.1533432877064,7,11.875331287125817,0.37880188756639355
1978-08-01,150.56191176146268,8,1.0365069608191675,0.07482301940706797
1978-09-01,113.11192162498833,9,8.25811854618047,1.1153374972467436
1978-10-01,24.647793310545385,10,5.3936243062522315,0.46080122547433505
1978-11-01,-4.947507447265088,11,-0.9652422112586603,-0.46171424292405006
1978-12-01,-7.706646381616592,12,-0.5511356980850293,-0.6113321179569879
1979-01-01,-7.218040939085185,1,-0.43435309619829,-0.743760894570874
1979-02-01,-4.322656743898988,2,-0.167551404618969,-0.4840463807303696
1979-03-01,-2.3989496532082555,3,-0.1301564119905234,-0.4073583876361324
1979-04-01,-1.5451451171934605,4,-0.15268760916714919,-0.3425095109486776
1979-05-01,1.560583587475121,5,-0.7694530884027484,-0.6804658742242676
1979-06-01,21.742845850102604,6,-2.051688978197671,-0.835510279531386
1979-07-01,205.855852843225,7,12.577840842644406,0.40121068941197796
1979-08-01,149.79279401272535,8,0.26738921208183797,0.019302203420831703
1979-09-01,90.712090607211,9,-14.141712471596861,-1.9099728475258075
1979-10-01,21.125161679908636,10,1.8709926756154829,0.15984719528531421
1979-11-01,-4.873729340434074,11,-0.8914641044276461,-0.4264232016263101
1979-12-01,-7.328564430624247,12,-0.17305374709268406,-0.1919551103260995
1980-01-01,-6.877478493601084,1,-0.09379065071418946,-0.16060163698182642
1980-02-01,-4.006910109743476,2,0.14819522953654296,0.4281275030895735
1980-03-01,-1.9701610995829104,3,0.29863214163482166,0.9346470592746801
1980-04-01,-1.21907461874187,4,0.17338288928444134,0.38893325358623654
1980-05-01,2.820331662409008,5,0.49029498653113857,0.43359239395639226
1980-06-01,24.694210134595632,6,0.8996753062953573,0.36637520337543833
1980-07-01,205.10036502927545,7,11.822353028694863,0.3771119756129156
1980-08-01,145.083272934258,8,-4.442131866385523,-0.32066713626760507
1980-09-01,93.70256320409476,9,-11.151239874713099,-1.5060810647739122
1980-10-01,15.57348844271153,10,-3.6806805615816227,-0.31445685072842794
1980-11-01,-4.560294927358627,11,-0.5780296913521994,-0.2764948923879839
1980-12-01,-7.170153623558581,12,-0.01464294002701827,-0.016242278573022774
1981-01-01,-6.754978102520108,1,0.02870974036678664,0.04916088400196501
1981-02-01,-3.944064346440136,2,0.21104099283988287,0.6096853022640917
1981-03-01,-2.038165414594114,3,0.23062782662361814,0.7218098452519048
1981-04-01,-1.0904083047807216,4,0.3020492032455897,0.6775580903413833
1981-05-01,3.4469469555467365,5,1.116910279668867,0.987739657348853
1981-06-01,25.73551078494638,6,1.9409759566461062,0.7904245630474122
1981-07-01,205.5091548988223,7,12.2311428982417,0.3901516433458266
1981-08-01,142.50797247797252,8,-7.017432322670999,-0.5065720682203947
1981-09-01,111.54139616295694,9,6.687593084149086,0.903223087846003
1981-10-01,13.779779559411107,10,-5.474389444882046,-0.46770134916539113
1981-11-01,-4.789965413324535,11,-0.8077001773181074,-0.38635554012268136
1981-12-01,-7.373013838492334,12,-0.2175031549607711,-0.24125939373279565
1982-01-01,-6.923337545022368,1,-0.1396497021354728,-0.23912800045845378
1982-02-01,-4.106731127686799,2,0.048374211593220195,0.13975031779430655
1982-03-01,-2.339450525678694,3,-0.07065728446096209,-0.22114037282205262
1982-04-01,-1.5142749375104902,4,-0.12181742948417895,-0.2732613892197088
1982-05-01,2.2598546813055878,5,-0.07018199457228169,-0.06206545013753123
1982-06-01,23.801354753673078,6,0.0068199253728025155,0.0027772814569670553
1982-07-01,206.13061502069235,7,12.852603020111758,0.4099751128154176
1982-08-01,143.3650357583165,8,-6.160369042327005,-0.4447026694779272
1982-09-01,109.45983603782952,9,4.606032959021661,0.6220885839822808
1982-10-01,13.209184920862317,10,-6.044984083430837,-0.5164497776363142
1982-11-01,-5.029466219320893,11,-1.0472009833144655,-0.5009184260289167
1982-12-01,-7.412047781199217,12,-0.2565370976676542,-0.284556721324029
1983-01-01,-6.948927477151155,1,-0.16523963426426036,-0.28294670689499357
1983-02-01,-4.080667933933436,2,0.07443740534658261,0.21504538700174886
1983-03-01,-2.2292380346357823,3,0.039555206581949776,0.12379832026262769
1983-04-01,-1.4126014383509755,4,-0.020143930324664217,-0.04518695237759527
1983-05-01,2.16425245270133,5,-0.1657842231765394,-0.14661128541389035
1983-06-01,23.797210334017876,6,0.002675505717601112,0.0010895474673570374
1983-07-01,205.63431231588123,7,12.356300315300643,0.3941439417229051
1983-08-01,144.05875616937874,8,-5.466648631264775,-0.3946246114020158
1983-09-01,95.23024496734142,9,-9.623558111466437,-1.2997531046119568
1983-10-01,13.249189049899575,10,-6.004979954393578,-0.5130320476207041
1983-11-01,-4.798075089305639,11,-0.8158098532992115,-0.39023472491412575
1983-12-01,-7.210150991715491,12,-0.05464030818392818,-0.06060825935240006
1984-01-01,-6.785692781955003,1,-0.002004939068108058,-0.003433140658851494
1984-02-01,-3.946008099541068,2,0.20909723973895122,0.6040699112401904
1984-03-01,-1.9903896535933017,3,0.2784035876244304,0.8713365314269752
1984-04-01,-1.102270269356668,4,0.29018723866964335,0.6509492796595009
1984-05-01,3.158598789013922,5,0.8285621131360528,0.7327389429738977
1984-06-01,25.787459699343888,6,1.9929248710436127,0.8115797441936992
1984-07-01,205.2072680693865,7,11.929256068805898,0.38052199192332775
1984-08-01,141.97470127940178,8,-7.550703521241729,-0.5450676719627506
1984-09-01,99.30552109919488,9,-5.54828197961298,-0.7493482810346628
1984-10-01,12.283958444818854,10,-6.9702105594743,-0.5954959754791845
1984-11-01,-4.627082283906638,11,-0.6448170479002107,-0.3084419761414526
1984-12-01,-7.184466407261788,12,-0.028955723730225813,-0.0321183403225054
1985-01-01,-6.764203323759138,1,0.01948451912775706,0.03336415350456689
1985-02-01,-3.965841142050922,2,0.18926419722909715,0.5467733910015319
1985-03-01,-2.102221375480294,3,0.16657186573743799,0.5213300337234692
1985-04-01,-1.133333134129643,4,0.2591243738966682,0.5812689258960879
1985-05-01,3.2796253081783653,5,0.9495886323004958,0.8397687507799932
1985-06-01,25.865245318003,6,2.0707104897027264,0.8432564187189427
1985-07-01,205.6376927560568,7,12.359680755476205,0.3942517717352515
1985-08-01,141.10857841938733,8,-8.416826381256186,-0.6075910606262964
1985-09-01,109.50680387362836,9,4.6530007948205,0.6284320371717732
1985-10-01,11.995363506153224,10,-7.25880549813993,-0.620151919952117
1985-11-01,-4.8154505518078805,11,-0.8331853158014528,-0.3985461087524023
1985-12-01,-7.324325358644128,12,-0.1688146751125652,-0.18725303629826473
1986-01-01,-6.882954806685447,1,-0.09926696379855215,-0.16997895592861334
1986-02-01,-4.064242375120521,2,0.09086296415949846,0.26249788262807106
1986-03-01,-2.270408415533602,3,-0.0016151743158698828,-0.005055108657357823
1986-04-01,-1.4223810517787934,4,-0.029923543752482074,-0.06712462388021313
1986-05-01,2.484809453226626,5,0.15477277734875639,0.13687331278812695
1986-06-01,24.52177219102159,6,0.7272373627213149,0.2961532175050807
1986-07-01,205.8800838384032,7,12.60207183782262,0.4019836149404701
1986-08-01,142.32171022430063,8,-7.203694576342883,-0.5200179057768366
1986-09-01,106.28240481659768,9,1.428601737789819,0.19294625983854183
1986-10-01,12.408018909040836,10,-6.846150095252318,-0.5848969402664173
1986-11-01,-4.927427632622421,11,-0.9451623966159932,-0.45210925848837696
1986-12-01,-7.331796131432056,12,-0.1762854479004936,-0.19553978558176893
1987-01-01,-6.88674428012222,1,-0.10305643723532487,-0.1764678291010518
1987-02-01,-4.040684087537229,2,0.11442125174279028,0.33055642183775424
1987-03-01,-2.180623924471438,3,0.08816931674629425,0.27594883847416674
1987-04-01,-1.3777254370599985,4,0.014732070966312794,0.03304704585693898
1987-05-01,2.4283425805345176,5,0.09830590465664812,0.08693683131801291
1987-06-01,24.586685093492267,6,0.7921502651919923,0.32258772968738664
1987-07-01,205.52294709473847,7,12.244935094157881,0.39059158979619635
1987-08-01,142.7779749956727,8,-6.747429804970807,-0.48708121636362317
1987-09-01,98.15299382574857,9,-6.70080925305929,-0.9050080572277246
1987-10-01,12.554794241022318,10,-6.699374763270836,-0.5723572732436201
1987-11-01,-4.769290641210973,11,-0.7870254052045453,-0.3764659635555801
1987-12-01,-7.213632845096289,12,-0.05812216156472694,-0.06447040947095592
1988-01-01,-6.789587049037218,1,-0.005899206150322911,-0.010101456354346724
1988-02-01,-3.9620246250927447,2,0.19308071418727435,0.5577990892032442
1988-03-01,-2.048016017265618,3,0.2207772239521142,0.6909798188233935
1988-04-01,-1.1479332552477717,4,0.24452425277853962,0.5485178705141981
1988-05-01,3.101800633184612,5,0.7717639573067427,0.6825094912461173
1988-06-01,25.722053252607584,6,1.9275184243073085,0.7849442457450939
1988-07-01,205.3316682678461,7,12.053656267265524,0.3844901363776408
1988-08-01,141.6191465817392,8,-7.906258218904327,-0.5707343361040677
1988-09-01,102.43751920446752,9,-2.416283874340337,-0.32634213156106023
1988-10-01,12.10288009615615,10,-7.151288908137003,-0.61096630122544
1988-11-01,-4.698544789217412,11,-0.7162795532109847,-0.34262537192767145
1988-12-01,-7.226329778395593,12,-0.0708190948640306,-0.0785541335926047
1989-01-01,-6.802706537358462,1,-0.019018694471567343,-0.032566502547240236
1989-02-01,-3.9946289705857634,2,0.16047636869425563,0.46360700846319697
1989-03-01,-2.147789709046483,3,0.12100353217124926,0.37871206657990913
1989-04-01,-1.223803854547441,4,0.1686536534788703,0.3783246111969652
1989-05-01,3.027055720463395,5,0.6970190445855255,0.6164088242330845
1989-06-01,25.435647148955614,6,1.6411123206553384,0.6683109517786937
1989-07-01,205.66357340604063,7,12.385561405460038,0.3950773183097667
1989-08-01,141.44535139143466,8,-8.080053409208858,-0.5832802054407619
1989-09-01,107.75913658551872,9,2.9053335067108605,0.3923929384061378
1989-10-01,12.07154848638922,10,-7.182620517903933,-0.6136430994888913
1989-11-01,-4.833677885234356,11,-0.8514126492279281,-0.40726497677885876
1989-12-01,-7.313416678197681,12,-0.15790599466611877,-0.1751528824802241
1990-01-01,-6.874212988391518,1,-0.09052514550462298,-0.1550099764246649
1990-02-01,-4.049094622693956,2,0.10601071658606287,0.3062588690247682
1990-03-01,-2.229363110922277,3,0.03943013029545517,0.1234068614507355
1990-04-01,-1.386000754609704,4,0.0064567534166073415,0.014483817430251157
1990-05-01,2.5326595839112995,5,0.20262290803343008,0.17918957806647134
1990-06-01,24.64693298852071,6,0.8523981602204351,0.34712250866768396
1990-07-01,205.7402688327432,7,12.462256832162609,0.39752376562986314
1990-08-01,142.3058356772363,8,-7.2195691234072115,-0.5211638522952603
1990-09-01,104.45415459558367,9,-0.39964848322418334,-0.05397633087550134
1990-10-01,12.388725046738982,10,-6.865443957554172,-0.5865453004205575
1990-11-01,-4.873347350694239,11,-0.8910821146878112,-0.42624048054192765
1990-12-01,-7.298850361481309,12,-0.14333967794974622,-0.15899559620754553
1991-01-01,-6.860711510330439,1,-0.07702366744354361,-0.1318908332928909
1991-02-01,-4.021848274879157,2,0.13325706440086194,0.3849720023337154
1991-03-01,-2.1536615336313845,3,0.11513170758634761,0.3603346623567357
1991-04-01,-1.3273670197650789,4,0.06509048826123243,0.1460112672100322
1991-05-01,2.604057860858738,5,0.2740211849808687,0.24233064757858064
1991-06-01,24.854399053193628,6,1.059864224893353,0.4316090129722588
1991-07-01,205.4995814922452,7,12.22156949166461,0.3898462687508648
1991-08-01,142.41341480538247,8,-7.111989995261041,-0.5133979660085778
1991-09-01,100.16651245102284,9,-4.687290627785018,-0.633063205429512
1991-10-01,12.416121824141593,10,-6.838047180151561,-0.5842046723225759
1991-11-01,-4.764307872392237,11,-0.7820426363858095,-0.37408250445487595
1991-12-01,-7.229250478707254,12,-0.07373979517569129,-0.08179384009982082
1992-01-01,-6.803318397030234,1,-0.019630554143339474,-0.0336142153431479
1992-02-01,-3.9790417609363793,2,0.17606357834363973,0.5086375615261682
1992-03-01,-2.0883243859186766,3,0.18046885529905543,0.5648242817150997
1992-04-01,-1.1941100680455563,4,0.198347439980755,0.4449338426103756
1992-05-01,3.013794253654778,5,0.6837575777769085,0.6046810454491254
1992-06-01,25.5086004283838,6,1.7140656000835257,0.6980197504979426
1992-07-01,205.438895830214,7,12.160883829633406,0.387910504369238
1992-08-01,141.69425996243953,8,-7.831144838203983,-0.5653120763852998
1992-09-01,103.81571114227177,9,-1.038091936536091,-0.14020419493054376
1992-10-01,12.140277905818074,10,-7.113891098475079,-0.607771240623556
1992-11-01,-4.746310408897698,11,-0.7640451728912705,-0.36547359247919825
1992-12-01,-7.253457810804248,12,-0.09794712727268529,-0.10864515757456075
1993-01-01,-6.825308160372078,1,-0.04162031748518302,-0.07126820284244491
1993-02-01,-4.009614461883903,2,0.14549087739611632,0.42031478514327647
1993-03-01,-2.1659392923489214,3,0.10285394886881072,0.32190821898393107
1993-04-01,-1.2714579197019338,4,0.12099958832437752,0.27142680436239836
1993-05-01,2.8762982299551365,5,0.5462615540772671,0.4830864305475795
1993-06-01,25.170436405204235,6,1.37590157690396,0.5603090543170737
1993-07-01,205.66349227547644,7,12.385480274895855,0.39507473038947133
1993-08-01,141.76335615962742,8,-7.762048641016094,-0.5603241831066497
1993-09-01,106.3200832027942,9,1.466280123986337,0.19803508445709359
1993-10-01,12.188437346778809,10,-7.065731657514345,-0.6036567661713512
1993-11-01,-4.835750095061957,11,-0.8534848590555297,-0.4082561982366143
1993-12-01,-7.303082672581076,12,-0.14757198904951352,-0.16369017091476118
1994-01-01,-6.865295387208461,1,-0.08160754432156647,-0.13973999655946193
1994-02-01,-4.036911516301334,2,0.11819382297868497,0.34145516337283777
1994-03-01,-2.1994090305268763,3,0.06938421069085576,0.21715595691505987
1994-04-01,-1.3557999020814897,4,0.03665760594482159,0.0822305015658843
1994-05-01,2.5939976708963512,5,0.2639609950184818,0.23343391812126157
1994-06-01,24.755641183685512,6,0.9611063553852368,0.3913917987475496
1994-07-01,205.660787923336,7,12.3827759227554,0.3949884663795943
1994-08-01,142.29162430673838,8,-7.23378049390513,-0.5221897379774233
1994-09-01,103.59402863644064,9,-1.2597744423672168,-0.17014452696312685
1994-10-01,12.381435127500444,10,-6.87273387679271,-0.5871681105252273
1994-11-01,-4.84020551521331,11,-0.8579402792068826,-0.41038740522082595
1994-12-01,-7.281812942996621,12,-0.12630225946505824,-0.1400973082487843
1995-01-01,-6.8468990317732095,1,-0.0632111888863145,-0.10823915106043404
1995-02-01,-4.012829260490834,2,0.1422760787891848,0.41102741668461723
1995-03-01,-2.1427528531849385,3,0.1260403880327936,0.39447621873450084
1995-04-01,-1.296669242531061,4,0.09578826549525021,0.21487265501344455
1995-05-01,2.707593982554972,5,0.37755730667710274,0.3338928215768238
1995-06-01,24.988120815437288,6,1.1935859871370127,0.4860645898842022
1995-07-01,205.50764046162365,7,12.229628461043063,0.39010333550029574
1995-08-01,142.22185202151536,8,-7.303552779128154,-0.5272264364740663
1995-09-01,101.74884917102754,9,-3.104953907780313,-0.41935357323878186
1995-10-01,12.347167605441063,10,-6.90700139885209,-0.5900957367858528
1995-11-01,-4.771656949333846,11,-0.7893917133274186,-0.37759786407830265
1995-12-01,-7.24516897149384,12,-0.08965828796227715,-0.09945099049621053
1996-01-01,-6.817222147472203,1,-0.033534304585307595,-0.05742218622471723
1996-02-01,-3.993266653195023,2,0.16183868608499585,0.46754266512864506
1996-03-01,-2.1184677709639077,3,0.15032547025382437,0.4704827080489903
1996-04-01,-1.2335800875350833,4,0.158877420491228,0.35639452271249583
1996-05-01,2.92433766528964,5,0.5943009894117703,0.5255701074017333
1996-06-01,25.31556208238005,6,1.521027254079776,0.61940865293697
1996-07-01,205.51221081674095,7,12.234198816160358,0.3902491216769863
1996-08-01,141.8210940778255,8,-7.704310722818008,-0.5561562174902444
1996-09-01,104.28173862487075,9,-0.5720644539371023,-0.07726274850016215
1996-10-01,12.195431477501987,10,-7.058737526791166,-0.6030592265902883
1996-11-01,-4.777055512294173,11,-0.7947902762877455,-0.3801802142708565
1996-12-01,-7.267794257588684,12,-0.11228357405712153,-0.1245474669462082
1997-01-01,-6.836723906844854,1,-0.053036063957959456,-0.0908158609185609
1997-02-01,-4.015712775960565,2,0.13939256331945415,0.40269710617437576
1997-03-01,-2.16919465623796,3,0.09959858497977203,0.311719709906835
1997-04-01,-1.2923997465893626,4,0.10005776143694867,0.2244500069345664
1997-05-01,2.7957220579311253,5,0.4656853820532558,0.41182888910112186
1997-06-01,25.04587563583627,6,1.2513408075359962,0.509584112896033
1997-07-01,205.64258763343096,7,12.364575632850375,0.3944079095931276
1997-08-01,141.95366141974927,8,-7.571743380894247,-0.5465864903466217
1997-09-01,105.3437782756984,9,0.4899751968905406,0.06617581314155457
1997-10-01,12.25548161678016,10,-6.998687387512993,-0.5979288770890798
1997-11-01,-4.830591543354094,11,-0.8483263073476666,-0.4057886550970794
1997-12-01,-7.294012951590121,12,-0.13850226805855836,-0.15362983230496907
1998-01-01,-6.857753625176847,1,-0.07406578228995198,-0.12682592336792775
1998-02-01,-4.028139274045825,2,0.1269660652341944,0.36679766721114127
1998-03-01,-2.1802182716503737,3,0.08857496956735833,0.27721843462084567
1998-04-01,-1.3336580189317464,4,0.058799489094564894,0.13189927043631194
1998-05-01,2.647185516618192,5,0.3171488407403227,0.2804705919389565
1998-06-01,24.837993777021765,6,1.04345894872149,0.42492828454519305
1998-07-01,205.61781576782465,7,12.339803767244064,0.39361773126265975
1998-08-01,142.2530872887373,8,-7.272317511906209,-0.5249716354028938
1998-09-01,103.34073901496828,9,-1.513064063839579,-0.20435370074911255
1998-10-01,12.366902615185827,10,-6.887266389107326,-0.5884096874507899
1998-11-01,-4.82143731135875,11,-0.8391720753523222,-0.40140981707489004
1998-12-01,-7.274426681213081,12,-0.11891599768151817,-0.131904300473012
1999-01-01,-6.841033968068659,1,-0.05734612518176441,-0.09819615823779308
1999-02-01,-4.009834190495312,2,0.14527114878470737,0.41968000181014187
1999-03-01,-2.141113339699805,3,0.12767990151792707,0.3996075031606593
1999-04-01,-1.2858011273667216,4,0.10665638065958971,0.23925205835976862
1999-05-01,2.753720088750124,5,0.42368341287225464,0.3746844457183293
1999-06-01,25.04347721353173,6,1.2489423852314552,0.5086074022389128
1999-07-01,205.5238124874234,7,12.245800486842825,0.39061919427935676
1999-08-01,142.1390447589755,8,-7.386360041668013,-0.5332040995735687
1999-09-01,102.6822968775779,9,-2.1715062012299597,-0.2932825774044924
1999-10-01,12.316429262924938,10,-6.937739741368215,-0.5927218495990981
1999-11-01,-4.780638778880238,11,-0.7983735428738106,-0.3818942350624076
1999-12-01,-7.256165543384849,12,-0.10065485985328682,-0.1116486354822916
2000-01-01,-6.826514977514743,1,-0.04282713462784837,-0.07333468609182978
2000-02-01,-4.002049036771059,2,0.1530563025089604,0.4421708635980446
2000-03-01,-2.1357553420215845,3,0.1330378991961476,0.41637675226470655
2000-04-01,-1.2581998333334925,4,0.1342576746928188,0.3011674015394687
2000-05-01,2.8638413079082965,5,0.533804632030427,0.47207015096081184
2000-06-01,25.19483980283141,6,1.4003049745311351,0.570246861552802
2000-07-01,205.5509371393919,7,12.272925138811303,0.39148442229841685
2000-08-01,141.9164765778184,8,-7.608928222825114,-0.549270777336111
2000-09-01,104.36486364878714,9,-0.4889394300207215,-0.0660359229690182
2000-10-01,12.23498769821599,10,-7.019181306077163,-0.5996797633675687
2000-11-01,-4.793021331243216,11,-0.8107560952367887,-0.38781730879773973
2000-12-01,-7.273963560909032,12,-0.11845287737746979,-0.1313905970106406
