Year,Rainfall,Month,Precipitation_Anomaly,SPAI
1987-05-01,9.91706689240836,5,-0.0033377466855011306,-0.17130694496153867
1987-06-01,46.153138006909394,6,-0.01553384301293903,-0.1713090519491184
1987-07-01,221.32158560363484,7,-0.07449061140115987,-0.17130907671044412
1987-08-01,178.29736520775222,8,-0.060009870878531046,-0.1713090769766465
1987-09-01,92.73071649040216,9,-0.031210547151758306,-0.17130907699398845
1987-10-01,8.044413270010526,10,-0.002707522913398819,-0.17130907699475245
1987-11-01,5.81405268494516,11,-0.0019568463647967604,-0.17130907699579298
1987-12-01,3.5901159166305217,12,-0.0012083318919446917,-0.17130907699599238
1988-01-01,5.231172638106616,1,0.0036395118953711503,0.10642811222743712
1988-02-01,5.233434556745529,2,-0.0025704425006924936,-0.2609349060180032
1988-03-01,5.345479573768407,3,-0.0029726185369627345,-0.28387308821937557
1988-04-01,3.251624655673301,4,-0.001819096073223836,-0.28476409848336026
1988-05-01,9.914854636544405,5,-0.005550002549457034,-0.284849052627728
1988-06-01,46.14284236694815,6,-0.025829482974181417,-0.28485058314011935
1988-07-01,221.2722141532974,7,-0.12386206173860614,-0.28485060112643246
1988-08-01,178.25759141213422,8,-0.0997836664965348,-0.2848506013198019
1988-09-01,92.71003052815642,9,-0.05189650939749413,-0.2848506013324388
1988-10-01,8.042618757517896,10,-0.0045020354060287815,-0.2848506013330015
1988-11-01,5.812755711526993,11,-0.003253819782964129,-0.2848506013338612
1988-12-01,3.589315049289904,12,-0.0020091992325621533,-0.2848506013338554
1989-01-01,5.230005691017363,1,0.002472564806117461,0.07230376276822868
1989-02-01,5.232267105077369,2,-0.003737894168851952,-0.37944714320272416
1989-03-01,5.3442871275884,3,-0.0041650647169699795,-0.39774689188607115
1989-04-01,3.250899297481213,4,-0.002544454265311913,-0.3983127860364005
1989-05-01,9.9126428741808,5,-0.007761764913061242,-0.3983658318176871
1989-06-01,46.1325490236932,6,-0.03612282622913199,-0.3983667859833878
1989-07-01,221.2228537165269,7,-0.17322249850909088,-0.3983667971963114
1989-08-01,178.21782648908044,8,-0.13954858955031568,-0.3983667973167175
1989-09-01,92.6893491804446,9,-0.07257785710932296,-0.3983667973246568
1989-10-01,8.04082464533726,10,-0.006296147586665413,-0.3983667973249054
1989-11-01,5.81145902743198,11,-0.00455050387797673,-0.39836679732552027
1989-12-01,3.588514360603267,12,-0.0028098879191995607,-0.3983667973255674
1990-01-01,5.2288390042455575,1,0.0013058780343122578,0.03818702561952208
1990-02-01,5.231099913839216,2,-0.004905085407004961,-0.4979329431964795
1990-03-01,5.343094947414066,3,-0.005357244891303736,-0.5115952930831669
1990-04-01,3.250174101098854,4,-0.0032696506476708187,-0.5118361436454474
1990-05-01,9.910431605207462,5,-0.009973033886399918,-0.5118572881814926
1990-06-01,46.1222579766322,6,-0.04641387329013469,-0.5118576661291128
1990-07-01,221.1735042908666,7,-0.22257192416941507,-0.5118576705700857
1990-08-01,178.17807043661156,8,-0.17930464201918994,-0.5118576706177106
1990-09-01,92.66867244623724,9,-0.09325459131667913,-0.511857670621022
1990-10-01,8.03903093337931,10,-0.008089859544615052,-0.5118576706210117
1990-11-01,5.810162632595577,11,-0.005846898714380266,-0.5118576706213236
1990-12-01,3.587713850530756,12,-0.003610397991710368,-0.5118576706212795
1991-01-01,5.22767257773313,1,0.00013945152188465926,0.004077899083184469
1991-02-01,5.229932982972975,2,-0.006072016273246383,-0.6163923118966889
1991-03-01,5.341903033186066,3,-0.006549159119304093,-0.6254182974774021
1991-04-01,3.249449066490129,4,-0.00399468525639568,-0.625334176960888
1991-05-01,9.908220829514324,5,-0.012183809579537908,-0.6253234273681265
1991-06-01,46.11196922525291,6,-0.05670262466941978,-0.6253232292262304
1991-07-01,221.12416587386008,7,-0.27191034117592494,-0.6253232268967142
1991-08-01,178.13832325274882,8,-0.21905182588193384,-0.6253232268715575
1991-09-01,92.64800032450526,9,-0.11392671304865587,-0.6253232268700422
1991-10-01,8.037237621554771,10,-0.009883171369153843,-0.6253232268699572
1991-11-01,5.808866526953259,11,-0.007143004356698235,-0.6253232268698807
1991-12-01,3.586913519032528,12,-0.004410729489938259,-0.6253232268697586
1992-01-01,5.226506411422021,1,-0.0010267147892237816,-0.03002361853855335
1992-02-01,5.228766312420562,2,-0.007238686825659535,-0.734825255199599
1992-03-01,5.340711384845073,3,-0.007740807460296928,-0.739215910734159
1992-04-01,3.2487241936189504,4,-0.004719558127574519,-0.7388068916319962
1992-05-01,9.906010546991348,5,-0.014394092102513412,-0.7387642550252044
1992-06-01,46.10168276904325,6,-0.06698908087908251,-0.738763480922187
1992-07-01,221.0748384630516,7,-0.3212377519843983,-0.7387634718238488
1992-08-01,178.09858493551383,8,-0.2587901431169257,-0.7387634717258987
1992-09-01,92.62733281421968,9,-0.13459422333423277,-0.7387634717196014
1992-10-01,8.035444709774383,10,-0.011676083149541938,-0.7387634717193674
1992-11-01,5.807570710440513,11,-0.008438820869444363,-0.7387634717189456
1992-12-01,3.5861133660687456,12,-0.0052108824537207,-0.7387634717188897
1993-01-01,5.225340505254188,1,-0.0021926209570573008,-0.06411752894304486
1993-02-01,5.227599902123908,2,-0.00840509712231352,-0.8532317790000147
1993-03-01,5.339520002331775,3,-0.008932189973594795,-0.8529881385175475
1993-04-01,3.247999482449239,4,-0.005444269297286031,-0.8522542933065865
1993-05-01,9.903800757528522,5,-0.016603881565339762,-0.8521797767990643
1993-06-01,46.09139860749119,6,-0.07727324243113998,-0.8521784268635678
1993-07-01,221.025522055986,7,-0.3705541590500161,-0.8521784109977683
1993-08-01,178.05885548292866,8,-0.2985195957020892,-0.8521784108270762
1993-09-01,92.6066699143518,9,-0.15525712320211937,-0.8521784108161005
1993-10-01,8.033652197948907,10,-0.013468594975018178,-0.8521784108155185
1993-11-01,5.806275182992841,11,-0.009734348317116392,-0.8521784108148733
1993-12-01,3.585313391599584,12,-0.0060108569228822795,-0.8521784108147318
1994-01-01,5.224174859171598,1,-0.0033582670396468117,-0.098203833827254
1994-02-01,5.226433752024956,2,-0.009571247221265011,-0.9716118891914787
1994-03-01,5.338328885586872,3,-0.010123306718497815,-0.96673498649049
1994-04-01,3.2472749329449218,4,-0.0061688188016031376,-0.9656763876315702
1994-05-01,9.901591461015853,5,-0.018813178078008974,-0.9655699983349509
1994-06-01,46.08111674008487,6,-0.08755510983746007,-0.9655680726953122
1994-07-01,220.97621665020853,7,-0.4198595648274761,-0.9655680500636407
1994-08-01,178.01913489301583,8,-0.33824018561492153,-0.9655680498202153
1994-09-01,92.58601162387316,9,-0.17591541368075525,-0.9655680498044594
1994-10-01,8.03186008598912,10,-0.015260706934805413,-0.9655680498036753
1994-11-01,5.80497994454576,11,-0.011029586764196964,-0.9655680498026958
1994-12-01,3.584513595585224,12,-0.006810652937242256,-0.9655680498025894
1995-01-01,5.2230094731162335,1,-0.0045236530950116816,-0.1322825348878072
1995-02-01,5.225267862065663,2,-0.010737137180558243,-1.0899655916662707
1995-03-01,5.337138034551078,3,-0.011314157754291898,-1.0804564603145514
1995-04-01,3.246550545069936,4,-0.006893206676588992,-1.0790731802523281
1995-05-01,9.899382657343375,5,-0.021021981750486418,-1.078934925276741
1995-06-01,46.07083716631252,6,-0.09783468360981118,-1.0789324240612628
1995-07-01,220.92692224326512,7,-0.46915397177087925,-1.0789323946652616
1995-08-01,177.9794231637983,8,-0.37795191483246526,-1.0789323943491436
1995-09-01,92.56535794175552,9,-0.1965690957983952,-1.0789323943285845
1995-10-01,8.030068373805822,10,-0.0170524191181034,-1.0789323943276423
1995-11-01,5.803684995034802,11,-0.012324536275155396,-1.0789323943262796
